paper,page,line_idx,text
paper1,5,49,selectsUserEnters(Fig.4.d)tospecifythesemanticconditioninher
paper1,5,50,ownwords.Miarepresentsherhigh-levelrequirementinthesystem
paper1,5,51,"promptbytyping,“Thisisagreatlocationforoutdooractivities”"
paper1,5,52,(Fig.6.c).Shebelievesthissentenceislikelysemanticallysimilar
paper1,5,53,"1. Specify conditions 2. Demonstrate to the relevant content in this article. After clicking “Add”, the"
paper1,5,54,conditionisappendedtothetextconditiontable(Fig.4.h)inthe
paper1,5,55,"3. Intent refinement conditionpanel.Furthermore,Miadecidestoaddaconditionto"
paper1,5,56,thecorrespondingdestinationimage.Shewantstotraveltoaplace
paper1,5,57,"ML models WebRobot wherehikingandwateractivitiesareaccessible.Tothatend,she"
paper1,5,58,"usesSystemSuggests,clicksonanidealimage,andhighlightsthe"
paper1,5,59,mountain and lake in the picture (Fig. 6.a). The system detects
paper1,5,60,Semantic filters Synthesized program severalobjectsandsummarizestheimagecontentintoasentence.
paper1,5,61,Miaalsoaddstherelevantobjectsandcaptiontothecorresponding
paper1,5,62,"tables(Fig.4.f,g)intheconditionpanel."
paper1,5,63,Final web automation
paper1,5,64,"Afterspecifyingtwoinitialconditions,Miadecidestostartthe"
paper1,5,65,program
paper1,5,66,"demonstrationprocess(Step2,Fig.3).Sheclicksthe“StartRecord-"
paper1,5,67,ing”button(Fig.4.a)tostartthewebmacrorecordingforprogram
paper1,5,68,Figure3:SemanticOn’ssystemarchitecture.
paper1,5,69,"synthesis.Then,Miaspecifiesthetasknameas“TravelDestination"
paper1,5,70,"Search”andsetsthecolumnnumberto2,onefortextdescriptions"
paper1,5,71,4 SEMANTICON
paper1,5,72,andonefortheassociatedimages.
paper1,5,73,"Withthethreedesigngoalsabove,wecreatedSemanticOntohelp Next,Miaselects“DownloadImage”andhoversthemouseto"
paper1,5,74,"usersspecify,refine,andincorporatesemanticconditionsinau- highlightthedesiredimageelement(Fig.4.j).Assheclicksonthe"
paper1,5,75,"tomatedwebdatascraping.Figure3showsSemanticOn’ssystem element,theimageisdownloadedandputintothefirstcolumn"
paper1,6,1,"UIST’22,October29-November2,2022,Bend,OR,USA KevinPu,etal."
paper1,6,2,a i
paper1,6,3,b
paper1,6,4,j
paper1,6,5,c
paper1,6,6,d k
paper1,6,7,e
paper1,6,8,f
paper1,6,9,l
paper1,6,10,g
paper1,6,11,m
paper1,6,12,h
paper1,6,13,Figure4:OverviewofSemanticOn’suserinterface.TheuserbeginsprogramsynthesisbyclickingStartRecording○a.Theusercan
paper1,6,14,disableorenablesystemsuggestedpromptsinautomation○b.Theusercanspecifyconditionsforimagesortext○c andchoosebetween
paper1,6,15,manuallyinputorselectsystem-suggestedconditions○d.TheusercanalsotogglebetweenORandANDlogicfortheconditionset○e.
paper1,6,16,"Auniquetabledisplaysimageobjectconditions○f ,imagedescriptionconditions○g,andtextdescriptionconditions○h.Theusermay"
paper1,6,17,pause○i atanytimetomakechangesthatwillnotaffectautomation.Tointeractwiththewebpageanddemonstrateactionsforprogram
paper1,6,18,"synthesis,theuserwillselecttheiractiontypebychoosinganoptionintheactionpanel○j .Thesystemwillpredictthenextaction,shown"
paper1,6,19,"inthetemporaryrow○k.Ifthesemanticconditionsaremet,thetemporaryrowwillbeappendedtotheoutputpanel○l .Tolearnmore"
paper1,6,20,"abouthowthecontentmatchwiththeconditions,theusermayclickontheinformationicon○m."
paper1,6,21,oftheTemporaryRow(Fig.4.k).SemanticOnevaluatesconditions mode.SemanticOnscrollsintothenextrowofthedestinationand
paper1,6,22,"associatedwitheachcolumnbeforetherowisaddedtotheoutput highlightsthenextelementtobeextracted.Fortheimage,aprompt"
paper1,6,23,"panelorskipped.However,atthedemonstrationstage,thecondi- statesthatthegeneratedcaptionmatchedwiththeinitialimage"
paper1,6,24,"tionwillnotbetriggered,asweassumeuserswillonlydemonstrate condition“alakebeneaththemountainrange”.Miaconfirmsthis"
paper1,6,25,"macroactionsonthecontenttheywanttoinclude.Miathenselects selectionandletsSemanticOncontinue.However,Miafindsthat"
paper1,6,26,"the“ScrapeText”actionandrepeatsthestepsforthedestination herinitialtextconditionistoogeneral,asthesysteminformsher"
paper1,6,27,"description.Asbothcolumnsinthetemporaryrowarefilled,the thetextconditiondoesnotmatchthecurrenttextandpresents"
paper1,6,28,entirerowisaddedtotheoutputpanel(Fig.4.l). keyphrasesfromthiselementtobepotentiallyusedasrefinement
paper1,6,29,(Fig.5). She realizes that “scenic hiking trails” would be a good
paper1,6,30,textualconditiontoinclude.Shealsodiscovers“pettravel” asakey
paper1,6,31,"phrase.MiawouldlovetotakeherdogSushionthetrip,soshealso"
paper1,6,32,"selectsthatkeyphrase.Aftersheclicks“Finish,”thosetwophrases"
paper1,6,33,"areaddedtothetextconditiontable,andthehighlightedtextis"
paper1,6,34,consideredaccepted.
paper1,6,35,Afterinspectingseveralelementsinsemi-automationmodeand
paper1,6,36,"refiningtheconditionsetwithsystemprompts,Miafeelssatisfied"
paper1,6,37,withthesystem’sinterpretationofherrequirements.Sheclickson
paper1,6,38,the“HidePrompt”button(Fig.4.b)toallowthesystemtoautomat-
paper1,6,39,Figure5:Exampleofsystempromptwhennewcontentdoes icallypredictandfiltertherestofthewebpagecontentwithout
paper1,6,40,notmatchwithcurrentcondition. stoppingforuserconfirmation. Miasitsbackandwaitsforthe
paper1,6,41,"programtofinish.However,shenoticesthatforonedestination,"
paper1,6,42,"Miarepeatsherdemonstrationforaseconddestinationthatfits “GrandCanyon,USA,” thesystemfilterstheimageasitdoesnot"
paper1,6,43,"herrequirement.Aftertworowsofuserdemonstration,WebRobot match“alakebeneaththemountainrange”.However,sheactually"
paper1,6,44,"cansynthesizethewebautomationprogramandpredicttheuser’s wantstoincludethisdestinationinherlist,asshecanstillengagein"
paper1,6,45,"next step, so the system now enters a guided semi-automation outdooractivitiessuchashikingandkayaking.Torepairthiserror,"
paper1,7,1,Both image and text
paper1,7,2,Detailed highlight on Only image
paper1,7,3,both content User Enter Popup
paper1,7,4,"SemanticOn:SpSechifoywin gtwCoon wtenint-dBoawsesd Soefm anticConditionsforWebAutomationProgramSsummarize content UIST’22,October29-November2,2022,Bend,OR,USA"
paper1,7,5,system results
paper1,7,6,System Suggests
paper1,7,7,a
paper1,7,8,for image
paper1,7,9,User Enters for
paper1,7,10,image and text
paper1,7,11,c
paper1,7,12,System Suggests b
paper1,7,13,for text
paper1,7,14,"Figure6:TwoconditionspecificationmethodsinSemanticOn.Afterenteringthesystemsuggestsmode,theusermaydrawonimages."
paper1,7,15,"Then,aprompt○a containingdetectedobjectswithinthatregion,andageneraldescriptionoftheimagewillbeshown.Similarly,theuser"
paper1,7,16,"mayhighlightsectionsoftext,andthesystemwillprompt○b importantkeyphraseswithinthehighlightedportion.Usersmaymanually"
paper1,7,17,enterconditionsbyclickingonanimageorsectionoftextandenteringtheirconditions○c.
paper1,7,18,"Miapausestheautomationprocess(Fig.4.i,7.b).Shethenmanually analyzeandprovidesuggestedconditions(Fig.4.d).Uponselecting"
paper1,7,19,"scrapesthetextdescriptionanddownloadstheimageusingthe thetypeofconditionandthespecificationmethod,theuserchooses"
paper1,7,20,"actionpanel(Fig.4.j).It’sworthnotingthatduringthepause,Mia’s anelementonthewebpageasthebasisofthesemanticcondition."
paper1,7,21,"webmacrosarenotusedforprogramsynthesisandthereforedo Inspiredbyrecentprompt-basedinteractions[33,50,79],aprompt"
paper1,7,22,"notaffectthecurrentautomationprogram.Miaalsoaddsanother displaysnexttotheselectedtextorimageelementforUserEnters,"
paper1,7,23,"imageconditionusingUserEnters,specifying“acanyonvalleywith encouragingtheusertoenterasemanticdescriptionoftheirsearch"
paper1,7,24,"river” asanotherinstanceofheridealdestination.Whilethepro- criteria(Fig.6.c).Thisdescription,alongwiththecontextofthetext"
paper1,7,25,"gramispaused,Miascrollsthrough,evaluatestheoutputpanel, orimageelement,isaddedtotheconditionalpanelonSemanticOn"
paper1,7,26,"andcandeleteoutputrowsthatwereaddedbysystemmistakeor (Fig.4.f,g,h).Incomparison,forSystemSuggests,theuserneedsto"
paper1,7,27,modify/deleteconditionsduringthepause(Fig.7.d).Aftersheis highlightthecrucialpartofthecontenttosettheconditionon.
paper1,7,28,"satisfiedwiththerefinedconditionsetandthecurrentresults,Mia Forimages,theuserbrushesoveranareaofinterestwiththeir"
paper1,7,29,clicks“Resume”tocontinuetheautomation.Theprogramiterates mouse(Fig.6.a)toillustrate.Theimageisfedthroughanoff-the-
paper1,7,30,throughtherestofthewebpageandcollectsfiltereddatabasedon shelf pre-trained multi-layer Transformer model that learns to
paper1,7,31,"Mia’ssemanticconditions.Aftertheprogramends,Miastopsthe alignimage-leveltagswiththeircorrespondingimageregionfea-"
paper1,7,32,"webmacrorecording,andthecollectedresultsareexportedasa tures [32]. The model detects objects for the illustrated section"
paper1,7,33,"JSONfile.MiausesSemanticOntocreateatailoredwebautomation andgeneratesacaptionfortheentireimage.Fortexts,theuser"
paper1,7,34,programwithoutwritinganycode.Shealsoobtainsahigh-accuracy highlightsrelevantphrasesorsentenceswiththeirmouse(Fig.6.b).
paper1,7,35,"resultsetofheridealtraveldestinationsbycontinuouslyworking Similarly,thetextisprocessedbyanoff-the-shelfunsupervised"
paper1,7,36,withSemanticOntoclarifyandrefineconditionsandrepairerrors. languagemodelwherethenounphrasesintheinputtextarefirst
paper1,7,37,detectedandthenrankedbasedonfrequencyandco-occurrence.
paper1,7,38,4.2 DesignandImplementation Themodelgenerateskeyphrasesinthepassagehighlightedbythe
paper1,7,39,"WeimplementedSemanticOnasaChromebrowserextension,in- user.Theusercanthenpickanyobject,caption,orphrasetags"
paper1,7,40,"corporatingthecoreprogramsynthesisenginefromanexistingsys- toaddtotheconditiontable(Fig.4.f,g,h).Weusedthesemodels"
paper1,7,41,"tem,WebRobot.Primarily,itusesplainJavaScriptforthefront-end throughtheMicrosoftAzureCognitiveServicesandCloudplat-"
paper1,7,42,"interactions.Forsemanticconditioncomprehension,weadopted form.2 Guided by the design of other systems [17, 31], we also"
paper1,7,43,"twooff-the-shelfTransformermodels. implementededit,delete,andlogicaloperationsformultiplecon-"
paper1,7,44,"ditionspecifications,allowingtheusertomodify,remove,orset"
paper1,7,45,4.2.1 Step1:SpecifySemanticConditions. Toenablecontent-based theAND/ORlogicswitchontheconditions(Fig.4.e).Theycanalso
paper1,7,46,"semanticconditionsspecification(DG1),SemanticOnallowsusers"
paper1,7,47,applytheconditiontooneoralloftheoutputcolumns.
paper1,7,48,toaddconditioncriteriatospecificcontentonthetargetwebsite.
paper1,7,49,"Currently,thesystemsupportsconditionsontextandimagecontent 4.2.2 Step2:DemonstrateActionsandAutomate. Oncetheuser"
paper1,7,50,"(Fig.4.c).Theusercanchooseoneofthetwomethodsofspecifica- setsinitialconditions,theycanstartthedemonstrationprocessby"
paper1,7,51,"tion:1)UserEnters,wheretheusercomposestheconditionusing clicking“StartRecording”(Fig.4.a).ThisinitializestheWebRobot"
paper1,7,52,"naturallanguage,or2)SystemSuggests,anovelspecificationtech-"
paper1,7,53,"niquewheretheuserhighlightsrelevantcontentforSemanticOnto 2MicrosoftAzure,https://tinyurl.com/55puwcf2"
paper1,8,1,b Semanticon UI
paper1,8,2,a Incorrect Image
paper1,8,3,C
paper1,8,4,d e
paper1,8,5,"f UIST’22,October29-November2,2022,Bend,OR,USA KevinPu,etal."
paper1,8,6,g
paper1,8,7,a
paper1,8,8,Wrong image
paper1,8,9,downloaded
paper1,8,10,User can repair result set
paper1,8,11,by deleting unwanted
paper1,8,12,result or manually
paper1,8,13,d
paper1,8,14,scraping missed content
paper1,8,15,c
paper1,8,16,"b While paused, user can"
paper1,8,17,refine condition set using
paper1,8,18,User can Pause edit and delete
paper1,8,19,automation
paper1,8,20,"Figure7:SemanticOnErrorRepairWorkflow.Auserwantstodownloadcutepicturesofacatandadogcuddling,buttheynoticea"
paper1,8,21,"photooftwocatsisbeingscrapedbymistake○a.Theuserpausesthesystem○b.Then,theusercanedittheconditiondescription,delete"
paper1,8,22,"conditions○c,anddeletetheincorrectlyscrapedresult○d."
paper1,8,23,"systemonthecurrentwebpage.Theusercanthenselectoneof withtheconditionset,theuserisnotifiedbyapromptinforming"
paper1,8,24,"thethreeactionsundertheactionpanel:ScrapeText,Download themwhichpartofthecontentwasmatched.Incontrast,ifthenew"
paper1,8,25,"Image,andNormal(Fig.4.j).TheScrapeTextandDownloadImage contentisambiguousordoesnotmatchwiththeconditionset,the"
paper1,8,26,actionsallowuserstoclickonthedesiredtextorimageelementand userispromptedwithasetofsuggestedconditions(objectsand
paper1,8,27,"extracttheinformationintothetableinoutputpanel.Incontrast, captionsforimages,keyphrasesfortext)generatedbyMLmodel"
paper1,8,28,theNormalactionallowstheusertonavigateandpaginatetheweb processing(Fig.5).Theusercanclarifytheirintentbyselecting
paper1,8,29,"page.Forexample,theusercanuseNormaltoclickintoawebpage, suggestedconditionstoappendtotheconditionset.Thenewcon-"
paper1,8,30,"useScrapeTexttoextractapassage,andswitchbacktoNormalto tentwillbeacceptedandaddedtotheoutputresults.Alternatively,"
paper1,8,31,"returntothepreviouspage.WebRobotregistersthisentiresequence the user can reject the system’s prediction by clicking “Finish”,"
paper1,8,32,"ofwebmacrosandgeneratesanautomationprogramtorepeatit. inwhichcasetheconditionsetremainsunchanged,andthenew"
paper1,8,33,Aftertheuserdemonstratestheirintendedpatternofactions contentisdiscarded.Thesemi-automationmodeguidestheuser
paper1,8,34,"twice,WebRobotgeneratesanautomationprogramandpredicts throughconditionspecificationandrefinement.Theusermight"
paper1,8,35,thenextaction.SemanticOnalsoentersaguidedsemi-automation beginwithahigh-levelideaoftheirsearchquerybutcanrefine
paper1,8,36,"mode.Thatis,foreverydataextractionactionpredicted,thesystem andadjustituponseeingSemanticOn’sinterpretationoftheresult."
paper1,8,37,parsesthecontentthroughmachinelearningmodels.Anewimage Theusercanaddnewconditionstocoverunforeseencasesorto
paper1,8,38,isconsideredmatchingwiththecurrentconditionsif1)anobject modify/deletevagueorover-specifiedconditionsthatfilterresults
paper1,8,39,specifiedintheimageconditionisdetected(e.g.userspecifieda inanunintendedway.
paper1,8,40,"dog,andthenewimageconsistsofahumanpettingadog),or2) Aftergoingthroughpredictedcontent,administeringdecisions,"
paper1,8,41,"thenewcaptionyieldsasimilarityscoreaboveacertainthreshold andrefiningconditions,theusermightfeelsatisfiedwiththesetof"
paper1,8,42,"whencomparedwithcaptionsspecifiedintheimagecondition.The conditions.Inthatcase,theusercanchoosetohidesystemprompts"
paper1,8,43,"imagecaptionandtextcontentsimilaritythresholdsweresetto0.5 (Fig.4.b)forrejectedcontentandenterfullautomation.Inthismode,"
paper1,8,44,"and0.4,respectively,basedonourbenchmarktesting.Anewtextis SemanticOncontinuouslyexecutesthepredictedwebmacrosand"
paper1,8,45,"consideredmatchingifityieldsasimilarityscoreaboveathreshold assesseseachnewpieceofcontent,outputtingtheinformation"
paper1,8,46,whencomparedwithspecifiedtextconditions.WeusedaSentence- accordingly.Thisisdonebyaddingaconditionevaluationstep
paper1,8,47,"Transformertocalculatethesemanticsimilaritybetweencaptions afterexecutingeverymacrobeforeextractingthedata.However,"
paper1,8,48,"andtexts[67].ThemodelutilizesSentence-BERT(SBERT),apre- whentheuserdetectsafilteringerror,theycanusethe“Pause"
paper1,8,49,trained network that derives semantically meaningful sentence Automation”buttontoreclaimmanualcontrol(Fig.7.b).Whenthe
paper1,8,50,"embeddingsthatcanbecomparedusingcosine-similarity.Toavoid systemispaused,theuserisfreetomodifytheoutputresulttable."
paper1,8,51,"thelow-scorecomparisonbetweenanentireparagraphandakey Foreachassessedpieceofoutput,aninformationiconisdisplayed"
paper1,8,52,"phrase,wechunkthetextcontentandconditionsintosentences attheendofthetablecell(Fig.4.m).Onceclicked,itwillexpand"
paper1,8,53,andseeifanypairresultsinahighsimilarityscore. anddisplaytheMLprocessingresultsforthatcontent.Theusercan
paper1,8,54,repairsystem-madeerrorsbydeletingrowsofambiguousresults
paper1,8,55,"4.2.3 Step3:Refine,Repair,andCoordinate. Tohelpuserseasily acceptedbythesystembutmisalignedwiththeuser’smentalmodel"
paper1,8,56,"refinetheirintent(DG2)andrepairmistakes(DG3),weadopted (Fig.7.d).Theycanalsomanuallyusetheactionpaneltoaddcontent"
paper1,8,57,"thehuman-in-the-loopapproach[24,59,63]andintroducedasemi- rejectedbythesystembutmatchestheuser’sneeds.Inaddition,"
paper1,8,58,automationmodetoeasethetransitionbetweenmanualdemon- theusercanlearnfromthefilteringresultstoaddnewconditions
paper1,8,59,"strationandfullsystemautomation.First,torepairunexpected theyomittedorunder-specified.Likewise,conditioneditingand"
paper1,8,60,"resultsorconditions,SemanticOnoffersusersaprogrampause deletionarealsoavailableduringthepause(Fig.7.c).Thisway,"
paper1,8,61,"function,whichisimportantanduniqueincontinuousAIsystems. theusercanfeelconfidentabouttheautomaticselectionofresults,"
paper1,8,62,"Inthesemi-automationmode,ifnewtextorimagecontentmatches astheyalwayshavethepowertoreclaimmanualcontrol,repair"
paper1,9,1,"SemanticOn:SpecifyingContent-BasedSemanticConditionsforWebAutomationPrograms UIST’22,October29-November2,2022,Bend,OR,USA"
paper1,9,2,"systemmistakes,andclarifytheirintents.Notethatduringpause, onlineforums,twobasedonimage-heavywebsites(petwallpa-"
paper1,9,3,"noneofthesestepsarerecordedforprogramsynthesisanddonot pers3,streetphotography4),twowithtext-heavycontent(movie"
paper1,9,4,"affecttheautomationprogram. starbiographies5,listofnovels6),andonetaskwithavarietyof"
paper1,9,5,bothimageandtextcontent(beautifulplacesintheworld7).Par-
paper1,9,6,ticipantsneededtoextractonlyimagesoronlytextcontentfor
